species sample cov covnozeroes
Alistipes_onderdonkii_55464 XLA-064 43 52
Alistipes_onderdonkii_55464 XQA-133 44 51
Alistipes_onderdonkii_55464 ZDB-596 44 46
Alistipes_onderdonkii_55464 XGC-001 45 55
Alistipes_onderdonkii_55464 XDA-268 47 49
Alistipes_onderdonkii_55464 XEA-050 47 60
Alistipes_onderdonkii_55464 XCA-317 48 57
Alistipes_onderdonkii_55464 XUA-001 48 59
Alistipes_onderdonkii_55464 YAD-064 50 53
Alistipes_onderdonkii_55464 XGA-008 51 63
Alistipes_onderdonkii_55464 ZDB-324 51 54
Alistipes_onderdonkii_55464 XQA-029 52 60
Alistipes_onderdonkii_55464 XAA-023 56 66
Alistipes_onderdonkii_55464 XGA-031 56 68
Alistipes_onderdonkii_55464 ZDB-261 57 60
Alistipes_onderdonkii_55464 XIC-064 58 68
Alistipes_onderdonkii_55464 XPA-029 58 71
Alistipes_onderdonkii_55464 XGA-032 59 72
Alistipes_onderdonkii_55464 XHA-262 60 69
Alistipes_onderdonkii_55464 XPA-002 64 78
Alistipes_onderdonkii_55464 XUA-064 64 78
Alistipes_onderdonkii_55464 XGA-050 66 80
Alistipes_onderdonkii_55464 YBC-435 66 68
Alistipes_onderdonkii_55464 XGA-044 67 81
Alistipes_onderdonkii_55464 XOB-036 67 76
Alistipes_onderdonkii_55464 XGB-252 73 88
Alistipes_onderdonkii_55464 XGB-001 78 99
Alistipes_onderdonkii_55464 XDA-816 80 84
Alistipes_onderdonkii_55464 XGA-036 84 104
Alistipes_onderdonkii_55464 XGA-015 85 104
Alistipes_onderdonkii_55464 XGB-036 90 112
Alistipes_onderdonkii_55464 XGC-252 94 105
Alistipes_onderdonkii_55464 YBB-260 94 109
Alistipes_onderdonkii_55464 XOB-064 104 115
Alistipes_onderdonkii_55464 XUA-129 104 127
Alistipes_onderdonkii_55464 XGB-064 117 147
Alistipes_onderdonkii_55464 YBC-260 136 139
Alistipes_onderdonkii_55464 XGA-064 143 177
Alistipes_onderdonkii_55464 XAA-028 157 185
Alistipes_onderdonkii_55464 XHA-321 172 198
Alistipes_onderdonkii_55464 XEA-064 180 230
Alistipes_onderdonkii_55464 XGA-029 189 231
Alistipes_onderdonkii_55464 XGB-029 238 291
Alistipes_onderdonkii_55464 WWW-000 262 292
Alistipes_onderdonkii_55464 ZDA-413 276 336
Alistipes_onderdonkii_55464 XGA-001 277 342
Alistipes_onderdonkii_55464 XAA-002 297 345
Alistipes_onderdonkii_55464 XGA-252 312 365
Alistipes_onderdonkii_55464 XEA-302 352 441
Alistipes_putredinis_61533 YAB-064 0 3
Alistipes_putredinis_61533 YCA-064 1 3
Alistipes_putredinis_61533 XBB-066 3 5
Alistipes_putredinis_61533 XQA-030 3 4
Alistipes_putredinis_61533 XDA-015 4 5
Alistipes_putredinis_61533 XFA-044 4 5
Alistipes_putredinis_61533 XGA-039 4 6
Alistipes_putredinis_61533 XIC-023 4 5
Alistipes_putredinis_61533 XLA-028 4 5
Alistipes_putredinis_61533 XNA-023 4 5
Alistipes_putredinis_61533 XNA-027 4 5
Alistipes_putredinis_61533 XNA-028 4 5
Alistipes_putredinis_61533 XOA-001 4 5
Alistipes_putredinis_61533 XOA-015 4 5
Alistipes_putredinis_61533 XOA-022 4 5
Alistipes_putredinis_61533 XOA-028 4 5
Alistipes_putredinis_61533 XPA-019 4 5
Alistipes_putredinis_61533 XQA-351 4 6
Alistipes_putredinis_61533 ZAC-709 4 5
Alistipes_putredinis_61533 ZCB-505 4 5
Alistipes_putredinis_61533 ZCB-597 4 5
Alistipes_putredinis_61533 XCA-031 5 5
Alistipes_putredinis_61533 XCB-499 5 7
Alistipes_putredinis_61533 XFA-015 5 6
Alistipes_putredinis_61533 XGA-026 5 7
Alistipes_putredinis_61533 XIC-032 5 6
Alistipes_putredinis_61533 XIC-043 5 6
Alistipes_putredinis_61533 XMB-359 5 6
Alistipes_putredinis_61533 XOA-008 5 6
Alistipes_putredinis_61533 XUA-022 5 7
Alistipes_putredinis_61533 ZCB-408 5 6
Alistipes_putredinis_61533 XHA-410 6 7
Alistipes_putredinis_61533 XIC-026 6 7
Alistipes_putredinis_61533 XLA-024 6 7
Alistipes_putredinis_61533 XLA-025 6 6
Alistipes_putredinis_61533 XLA-026 6 7
Alistipes_putredinis_61533 XNA-025 6 7
Alistipes_putredinis_61533 XPA-031 6 6
Alistipes_putredinis_61533 XPA-032 6 7
Alistipes_putredinis_61533 XQB-243 6 8
Alistipes_putredinis_61533 XTB-038 6 7
Alistipes_putredinis_61533 ZAC-504 6 9
Alistipes_putredinis_61533 XBB-456 7 7
Alistipes_putredinis_61533 XEA-001 7 8
Alistipes_putredinis_61533 XFA-057 7 9
Alistipes_putredinis_61533 XLA-027 7 8
Alistipes_putredinis_61533 XOA-023 7 9
Alistipes_putredinis_61533 XPA-030 7 8
Alistipes_putredinis_61533 YEC-005 7 9
Alistipes_putredinis_61533 YFA-064 7 9
Alistipes_putredinis_61533 XBB-597 8 9
Alistipes_putredinis_61533 XFA-022 8 9
Alistipes_putredinis_61533 XFA-023 8 9
Alistipes_putredinis_61533 XGA-023 8 10
Alistipes_putredinis_61533 XIA-064 8 9
Alistipes_putredinis_61533 XIC-035 8 9
Alistipes_putredinis_61533 XPA-023 8 9
Alistipes_putredinis_61533 YBC-360 8 10
Alistipes_putredinis_61533 XBB-569 9 10
Alistipes_putredinis_61533 XCA-030 9 10
Alistipes_putredinis_61533 XFA-050 9 11
Alistipes_putredinis_61533 XGA-027 9 11
Alistipes_putredinis_61533 XIA-057 9 11
Alistipes_putredinis_61533 XIC-025 9 11
Alistipes_putredinis_61533 XIC-033 9 11
Alistipes_putredinis_61533 XQA-043 9 10
Alistipes_putredinis_61533 XUA-008 9 11
Alistipes_putredinis_61533 YFA-002 9 11
Alistipes_putredinis_61533 XBB-754 10 11
Alistipes_putredinis_61533 XCA-024 10 11
Alistipes_putredinis_61533 XIC-027 10 11
Alistipes_putredinis_61533 XIC-030 10 11
Alistipes_putredinis_61533 XUA-015 10 11
Alistipes_putredinis_61533 XBB-641 11 12
Alistipes_putredinis_61533 XFA-008 11 13
Alistipes_putredinis_61533 XIA-022 11 12
Alistipes_putredinis_61533 XIC-039 11 13
Alistipes_putredinis_61533 XMB-029 11 12
Alistipes_putredinis_61533 XPA-009 11 12
Alistipes_putredinis_61533 XTB-001 11 12
Alistipes_putredinis_61533 ZAC-263 11 14
Alistipes_putredinis_61533 ZDA-503 11 12
Alistipes_putredinis_61533 XBB-415 12 13
Alistipes_putredinis_61533 XBB-779 12 14
Alistipes_putredinis_61533 XDB-553 12 14
Alistipes_putredinis_61533 XIC-022 12 13
Alistipes_putredinis_61533 XIC-028 12 13
Alistipes_putredinis_61533 XLA-022 12 13
Alistipes_putredinis_61533 XUA-029 12 14
Alistipes_putredinis_61533 XVB-310 12 13
Alistipes_putredinis_61533 YBB-360 12 14
Alistipes_putredinis_61533 ZCA-408 12 13
Alistipes_putredinis_61533 XDA-024 13 14
Alistipes_putredinis_61533 XIC-015 13 14
Alistipes_putredinis_61533 XMB-001 13 14
Alistipes_putredinis_61533 XMB-180 13 14
Alistipes_putredinis_61533 XNA-026 13 14
Alistipes_putredinis_61533 XQA-455 13 15
Alistipes_putredinis_61533 XRB-305 13 15
Alistipes_putredinis_61533 XTB-028 13 14
Alistipes_putredinis_61533 XVB-399 13 14
Alistipes_putredinis_61533 ZCA-597 13 14
Alistipes_putredinis_61533 XBB-656 14 16
Alistipes_putredinis_61533 XGA-022 14 17
Alistipes_putredinis_61533 XIA-002 14 16
Alistipes_putredinis_61533 XIA-008 14 15
Alistipes_putredinis_61533 XLA-001 14 15
Alistipes_putredinis_61533 XQB-647 14 16
Alistipes_putredinis_61533 XVB-217 14 15
Alistipes_putredinis_61533 XBB-582 15 16
Alistipes_putredinis_61533 XCA-023 15 16
Alistipes_putredinis_61533 XCA-027 15 16
Alistipes_putredinis_61533 XGA-025 15 17
Alistipes_putredinis_61533 XGA-028 15 18
Alistipes_putredinis_61533 XGA-428 15 18
Alistipes_putredinis_61533 XIA-023 15 16
Alistipes_putredinis_61533 XIC-034 15 17
Alistipes_putredinis_61533 XIC-050 15 16
Alistipes_putredinis_61533 XLA-023 15 16
Alistipes_putredinis_61533 XMB-064 15 16
Alistipes_putredinis_61533 XQA-025 15 17
Alistipes_putredinis_61533 XQA-648 15 17
Alistipes_putredinis_61533 XUB-064 15 16
Alistipes_putredinis_61533 XDB-591 16 17
Alistipes_putredinis_61533 XFA-024 16 18
Alistipes_putredinis_61533 XGA-030 16 19
Alistipes_putredinis_61533 XQA-057 16 18.5
Alistipes_putredinis_61533 XRB-347 16 19
Alistipes_putredinis_61533 XCA-025 17 18
Alistipes_putredinis_61533 XCB-604 17 19
Alistipes_putredinis_61533 XIC-031 17 19
Alistipes_putredinis_61533 XQA-026 17 19
Alistipes_putredinis_61533 XTB-065 17 19
Alistipes_putredinis_61533 XBB-064 18 20
Alistipes_putredinis_61533 XBB-106 18 19
Alistipes_putredinis_61533 XBB-717 18 20
Alistipes_putredinis_61533 XFA-025 18 20
Alistipes_putredinis_61533 XIA-025 18 20
Alistipes_putredinis_61533 XGB-365 19 22
Alistipes_putredinis_61533 XMB-116 19 20
Alistipes_putredinis_61533 XBB-204 20 22
Alistipes_putredinis_61533 XCA-026 20 21
Alistipes_putredinis_61533 XQA-027 20 23
Alistipes_putredinis_61533 YBB-435 20 23
Alistipes_putredinis_61533 YBC-435 20 22
Alistipes_putredinis_61533 XBB-036 21 23
Alistipes_putredinis_61533 XBB-136 21 23
Alistipes_putredinis_61533 XCA-015 21 22
Alistipes_putredinis_61533 XIA-015 21 23
Alistipes_putredinis_61533 XIB-029 21 23
Alistipes_putredinis_61533 ZDA-260 21 23
Alistipes_putredinis_61533 XBB-478 22 24
Alistipes_putredinis_61533 XBB-737 22 23
Alistipes_putredinis_61533 XCA-008 22 23
Alistipes_putredinis_61533 XDA-030 22 23
Alistipes_putredinis_61533 XIA-024 22 24
Alistipes_putredinis_61533 XQA-015 22 25
Alistipes_putredinis_61533 ZCB-064 22 24
Alistipes_putredinis_61533 XFA-026 23 26
Alistipes_putredinis_61533 XLB-064 23 25
Alistipes_putredinis_61533 XQA-028 23 25
Alistipes_putredinis_61533 ZCB-323 23 24
Alistipes_putredinis_61533 XBB-493 24 26
Alistipes_putredinis_61533 XBB-679 24 25
Alistipes_putredinis_61533 XDA-008 24 25
Alistipes_putredinis_61533 XFA-028 24 27
Alistipes_putredinis_61533 XUB-221 24 26
Alistipes_putredinis_61533 XCB-804 25 27
Alistipes_putredinis_61533 XDA-816 25 26
Alistipes_putredinis_61533 XDB-706 25 27
Alistipes_putredinis_61533 YBA-435 25 27
Alistipes_putredinis_61533 XBB-499 26 28
Alistipes_putredinis_61533 XBB-745 26 27
Alistipes_putredinis_61533 XDB-816 26 28
Alistipes_putredinis_61533 XIC-057 26 29
Alistipes_putredinis_61533 ZCA-323 26 28
Alistipes_putredinis_61533 XBB-725 27 28
Alistipes_putredinis_61533 XBB-443 28 29
Alistipes_putredinis_61533 XBB-625 28 29
Alistipes_putredinis_61533 XCB-001 28 28
Alistipes_putredinis_61533 XCB-695 28 31
Alistipes_putredinis_61533 XDA-023 28 29
Alistipes_putredinis_61533 XFA-001 28 31
Alistipes_putredinis_61533 XGA-050 28 32
Alistipes_putredinis_61533 XNA-015 28 30
Alistipes_putredinis_61533 XPB-139 28 30
Alistipes_putredinis_61533 XQB-452 28 30
Alistipes_putredinis_61533 XUB-036 28 30
Alistipes_putredinis_61533 ZCB-261 28 29
Alistipes_putredinis_61533 XDA-022 29 31
Alistipes_putredinis_61533 XQB-531 29 32
Alistipes_putredinis_61533 XFA-027 30 33
Alistipes_putredinis_61533 XIB-002 30 32
Alistipes_putredinis_61533 XQA-009 30 33
Alistipes_putredinis_61533 XQA-024 30 33
Alistipes_putredinis_61533 ZAA-706 30 34
Alistipes_putredinis_61533 ZCA-260 30 31
Alistipes_putredinis_61533 XCA-022 31 32
Alistipes_putredinis_61533 XDA-027 31 32
Alistipes_putredinis_61533 XGA-008 31 35
Alistipes_putredinis_61533 XIA-027 31 33
Alistipes_putredinis_61533 XCB-410 32 33
Alistipes_putredinis_61533 XFA-064 32 36
Alistipes_putredinis_61533 XGA-364 32 36
Alistipes_putredinis_61533 YAD-064 32 34
Alistipes_putredinis_61533 XBB-170 33 35
Alistipes_putredinis_61533 XDB-458 33 35
Alistipes_putredinis_61533 XIA-028 33 36
Alistipes_putredinis_61533 ZDA-001 33 36
Alistipes_putredinis_61533 XGC-428 34 37
Alistipes_putredinis_61533 XIB-036 34 37
Alistipes_putredinis_61533 ZEC-001 34 37
Alistipes_putredinis_61533 XDB-512 36 38
Alistipes_putredinis_61533 XLB-036 36 38
Alistipes_putredinis_61533 ZAA-415 36 41
Alistipes_putredinis_61533 ZCA-064 36 39
Alistipes_putredinis_61533 XBB-541 37 40
Alistipes_putredinis_61533 XBB-773 37 40
Alistipes_putredinis_61533 XCB-258 37 38
Alistipes_putredinis_61533 XDA-026 37 39
Alistipes_putredinis_61533 XGA-024 37 42
Alistipes_putredinis_61533 XGA-044 37 41
Alistipes_putredinis_61533 YBA-522 37 40
Alistipes_putredinis_61533 XAA-623 38 42
Alistipes_putredinis_61533 XBB-351 38 40
Alistipes_putredinis_61533 XLB-001 38 41
Alistipes_putredinis_61533 XBB-617 39 41
Alistipes_putredinis_61533 XPB-028 39 42
Alistipes_putredinis_61533 XGC-064 40 45
Alistipes_putredinis_61533 YBA-043 40 44
Alistipes_putredinis_61533 ZAA-817 40 45
Alistipes_putredinis_61533 XIB-064 41 44
Alistipes_putredinis_61533 ZAC-326 41 45
Alistipes_putredinis_61533 ZDA-598 41 44
Alistipes_putredinis_61533 XBB-422 42 44
Alistipes_putredinis_61533 XPB-063 42 45
Alistipes_putredinis_61533 ZCB-001 42 44
Alistipes_putredinis_61533 XPB-008 43 47
Alistipes_putredinis_61533 XQA-050 43 47
Alistipes_putredinis_61533 XIA-029 44 47
Alistipes_putredinis_61533 XIC-024 44 47
Alistipes_putredinis_61533 XBB-436 45 47
Alistipes_putredinis_61533 XGA-057 45 49
Alistipes_putredinis_61533 YBC-260 45 49
Alistipes_putredinis_61533 XDA-028 46 48
Alistipes_putredinis_61533 XUB-029 46 48
Alistipes_putredinis_61533 XGA-015 47 52
Alistipes_putredinis_61533 XIA-026 47 50
Alistipes_putredinis_61533 XNA-029 47 49
Alistipes_putredinis_61533 XPA-029 47 49
Alistipes_putredinis_61533 YBB-050 47 52
Alistipes_putredinis_61533 XHA-064 48 52
Alistipes_putredinis_61533 YBC-043 48 53
Alistipes_putredinis_61533 XBB-380 51 53
Alistipes_putredinis_61533 XQB-001 51 55
Alistipes_putredinis_61533 XGB-428 52 58
Alistipes_putredinis_61533 XPA-036 52 54
Alistipes_putredinis_61533 XBB-701 53 56
Alistipes_putredinis_61533 XDA-025 53 55
Alistipes_putredinis_61533 XQA-022 53 57
Alistipes_putredinis_61533 YBA-360 53 56
Alistipes_putredinis_61533 ZDA-065 53 57
Alistipes_putredinis_61533 XFA-242 54 59
Alistipes_putredinis_61533 XPA-072 54 57
Alistipes_putredinis_61533 XQA-244 54 59
Alistipes_putredinis_61533 ZAA-600 54 59
Alistipes_putredinis_61533 XCB-064 55 56
Alistipes_putredinis_61533 XEB-036 55 59
Alistipes_putredinis_61533 XIC-198 55 59
Alistipes_putredinis_61533 XHA-029 57 61
Alistipes_putredinis_61533 XQA-532 58 63
Alistipes_putredinis_61533 ZAA-504 58 64
Alistipes_putredinis_61533 XFB-064 59 65
Alistipes_putredinis_61533 XCB-036 60 61
Alistipes_putredinis_61533 XEB-064 60 64
Alistipes_putredinis_61533 XGC-364 60 64
Alistipes_putredinis_61533 XBB-588 61 64
Alistipes_putredinis_61533 XPB-036 61 65
Alistipes_putredinis_61533 YAC-001 62 65
Alistipes_putredinis_61533 XEB-029 63 67
Alistipes_putredinis_61533 XHA-036 63 67
Alistipes_putredinis_61533 XPA-002 64 66
Alistipes_putredinis_61533 XUB-130 64 68
Alistipes_putredinis_61533 YFC-064 64 68
Alistipes_putredinis_61533 XFB-242 65 70
Alistipes_putredinis_61533 XGB-252 65 71
Alistipes_putredinis_61533 XNA-001 65 68
Alistipes_putredinis_61533 XRB-002 65 71
Alistipes_putredinis_61533 ZDA-324 66 69
Alistipes_putredinis_61533 WWW-000 67 73
Alistipes_putredinis_61533 XGB-064 67 74
Alistipes_putredinis_61533 YBB-029 67 73
Alistipes_putredinis_61533 XBB-464 69 72
Alistipes_putredinis_61533 XFB-313 70 75
Alistipes_putredinis_61533 XFB-001 71 77
Alistipes_putredinis_61533 XUA-001 71 76
Alistipes_putredinis_61533 XIC-008 72 77
Alistipes_putredinis_61533 XRB-059 72 78
Alistipes_putredinis_61533 XCA-029 73 75
Alistipes_putredinis_61533 XDB-417 75 79
Alistipes_putredinis_61533 XIB-277 75 79
Alistipes_putredinis_61533 ZCA-001 75 78
Alistipes_putredinis_61533 XIC-036 76 80
Alistipes_putredinis_61533 YDB-006 76 82
Alistipes_putredinis_61533 XCB-310 77 78
Alistipes_putredinis_61533 XFA-029 77 83
Alistipes_putredinis_61533 XHA-003 77 82
Alistipes_putredinis_61533 XLB-172 77 81
Alistipes_putredinis_61533 XFB-036 78 85
Alistipes_putredinis_61533 XAA-652 79 83
Alistipes_putredinis_61533 XFB-029 79 86
Alistipes_putredinis_61533 XGB-001 81 89
Alistipes_putredinis_61533 XQB-029 81 86
Alistipes_putredinis_61533 XBB-330 82 85
Alistipes_putredinis_61533 XDB-064 82 86
Alistipes_putredinis_61533 XIB-199 82 86
Alistipes_putredinis_61533 XLB-029 83 87
Alistipes_putredinis_61533 XGB-036 84 93
Alistipes_putredinis_61533 XGC-037 84 90
Alistipes_putredinis_61533 YBC-001 85 91
Alistipes_putredinis_61533 ZDA-413 85 89
Alistipes_putredinis_61533 XBB-430 87 90
Alistipes_putredinis_61533 XCA-001 87 90
Alistipes_putredinis_61533 XEB-001 88 93
Alistipes_putredinis_61533 YEB-001 88 95
Alistipes_putredinis_61533 YEB-002 88 95
Alistipes_putredinis_61533 XRB-153 89 96
Alistipes_putredinis_61533 XBB-555 92 96
Alistipes_putredinis_61533 YBA-004 92 99
Alistipes_putredinis_61533 XIC-029 94 100
Alistipes_putredinis_61533 XQB-348 94 100
Alistipes_putredinis_61533 XDB-001 96 100
Alistipes_putredinis_61533 XDB-036 96 100
Alistipes_putredinis_61533 ZEC-064 96 103
Alistipes_putredinis_61533 XDB-029 97 101
Alistipes_putredinis_61533 XVB-027 98 102
Alistipes_putredinis_61533 XBB-240 99 103
Alistipes_putredinis_61533 XQB-133 100 105
Alistipes_putredinis_61533 ZEA-064 103 111
Alistipes_putredinis_61533 XGA-001 104 115
Alistipes_putredinis_61533 XVB-036 105 109
Alistipes_putredinis_61533 XCB-029 106 108
Alistipes_putredinis_61533 XGB-029 106 117
Alistipes_putredinis_61533 XQA-133 106 113
Alistipes_putredinis_61533 XBB-034 107 111
Alistipes_putredinis_61533 XFA-312 110 120
Alistipes_putredinis_61533 XBB-274 113 117
Alistipes_putredinis_61533 XRB-029 115 123
Alistipes_putredinis_61533 XBB-303 116 120
Alistipes_putredinis_61533 XLA-029 116 118
Alistipes_putredinis_61533 ZAA-263 117 125
Alistipes_putredinis_61533 XQB-036 119 126
Alistipes_putredinis_61533 XRB-036 120 129
Alistipes_putredinis_61533 XGC-029 121 128
Alistipes_putredinis_61533 XIB-259 121 125
Alistipes_putredinis_61533 YEA-004 124 134
Alistipes_putredinis_61533 XDB-267 128 132
Alistipes_putredinis_61533 XVB-064 128 132
Alistipes_putredinis_61533 YCA-001 130 140
Alistipes_putredinis_61533 YAC-064 137 142
Alistipes_putredinis_61533 XVB-001 138 142
Alistipes_putredinis_61533 XDA-001 148 152
Alistipes_putredinis_61533 ZAA-002 149 162
Alistipes_putredinis_61533 XUB-001 150 156
Alistipes_putredinis_61533 XDA-029 151 156
Alistipes_putredinis_61533 ZAA-066 152 164
Alistipes_putredinis_61533 XQA-001 153 161
Alistipes_putredinis_61533 YBB-260 156 163
Alistipes_putredinis_61533 XHA-262 158 164
Alistipes_putredinis_61533 XVB-129 161 167
Alistipes_putredinis_61533 XGA-064 164 178
Alistipes_putredinis_61533 ZEA-001 164 176
Alistipes_putredinis_61533 XQB-064 167 175
Alistipes_putredinis_61533 XGA-029 171 184
Alistipes_putredinis_61533 YBA-260 177 185
Alistipes_putredinis_61533 ZAA-326 178 189
Alistipes_putredinis_61533 XDA-706 189 194
Alistipes_putredinis_61533 XGC-001 195 206
Alistipes_putredinis_61533 XGA-252 229 243
Alistipes_putredinis_61533 XIC-064 234 242
Alistipes_putredinis_61533 XBB-001 251 259
Alistipes_putredinis_61533 XDB-330 265 272
Alistipes_putredinis_61533 XHA-321 266 276
Alistipes_putredinis_61533 XBB-029 293 302
Alistipes_putredinis_61533 XPA-151 298 308
Alistipes_putredinis_61533 XQA-029 301 317
Alistipes_putredinis_61533 XGC-252 401 414
Alistipes_putredinis_61533 XQA-064 412 430
Alistipes_senegalensis_58364 XHA-036 2 4
Alistipes_senegalensis_58364 XFB-029 3 5
Alistipes_senegalensis_58364 XFB-064 3 5
Alistipes_senegalensis_58364 ZCA-323 3 4
Alistipes_senegalensis_58364 ZCB-261 3 4
Alistipes_senegalensis_58364 XHA-003 4 7
Alistipes_senegalensis_58364 XHC-262 4 5
Alistipes_senegalensis_58364 XPB-036 4 5
Alistipes_senegalensis_58364 XPB-139 4 5
Alistipes_senegalensis_58364 YAC-064 4 6
Alistipes_senegalensis_58364 ZCA-001 4 6
Alistipes_senegalensis_58364 XHA-029 5 7
Alistipes_senegalensis_58364 XTA-043 5 6
Alistipes_senegalensis_58364 YAD-064 5 7
Alistipes_senegalensis_58364 ZCB-001 5 8
Alistipes_senegalensis_58364 ZCB-064 5 7
Alistipes_senegalensis_58364 ZCB-323 5 7
Alistipes_senegalensis_58364 XFA-029 6 8
Alistipes_senegalensis_58364 XTA-040 6 7
Alistipes_senegalensis_58364 XTA-041 6 8
Alistipes_senegalensis_58364 XPB-028 8 9
Alistipes_senegalensis_58364 XTA-001 8 8
Alistipes_senegalensis_58364 XHA-064 10 14
Alistipes_senegalensis_58364 XPB-008 11 12
Alistipes_senegalensis_58364 XPB-063 12 13
Alistipes_senegalensis_58364 XFB-001 23 25
Alistipes_senegalensis_58364 XTA-064 27 31
Alistipes_senegalensis_58364 XHA-262 38 49
Alistipes_senegalensis_58364 XHA-321 43 54
Alistipes_shahii_62199 XHA-029 1 3
Alistipes_shahii_62199 ZAA-066 1 4
Alistipes_shahii_62199 XAA-623 2 6
Alistipes_shahii_62199 XAA-652 2 5
Alistipes_shahii_62199 XFB-036 2 9
Alistipes_shahii_62199 XFB-242 2 7
Alistipes_shahii_62199 XHB-064 2 4
Alistipes_shahii_62199 ZAA-002 2 4
Alistipes_shahii_62199 XBB-737 3 5
Alistipes_shahii_62199 XFA-029 3 5
Alistipes_shahii_62199 XFB-029 3 12
Alistipes_shahii_62199 XHA-003 3 5
Alistipes_shahii_62199 XHA-064 3 5
Alistipes_shahii_62199 XUA-015 3 5
Alistipes_shahii_62199 XUB-029 3 4
Alistipes_shahii_62199 XUB-130 3 4
Alistipes_shahii_62199 ZCA-597 3 4
Alistipes_shahii_62199 ZCB-597 3 5
Alistipes_shahii_62199 XAC-224 4 10
Alistipes_shahii_62199 XBB-415 4 5
Alistipes_shahii_62199 XBB-478 4 5
Alistipes_shahii_62199 XBB-569 4 5
Alistipes_shahii_62199 XBB-617 4 5
Alistipes_shahii_62199 XBB-656 4 5
Alistipes_shahii_62199 XCA-024 4 5
Alistipes_shahii_62199 XIA-008 4 5
Alistipes_shahii_62199 XIB-002 4 5
Alistipes_shahii_62199 XIC-022 4 6
Alistipes_shahii_62199 XNA-015 4 5
Alistipes_shahii_62199 XSB-240 4 5
Alistipes_shahii_62199 XTB-038 4 5
Alistipes_shahii_62199 YAB-064 4 6
Alistipes_shahii_62199 ZAA-326 4 5
Alistipes_shahii_62199 ZDA-598 4 5
Alistipes_shahii_62199 XAC-036 5 12
Alistipes_shahii_62199 XAC-064 5 12
Alistipes_shahii_62199 XBB-679 5 7
Alistipes_shahii_62199 XBB-745 5 6
Alistipes_shahii_62199 XBB-773 5 7
Alistipes_shahii_62199 XCA-023 5 6
Alistipes_shahii_62199 XCB-604 5 6
Alistipes_shahii_62199 XDA-027 5 6
Alistipes_shahii_62199 XFB-064 5 17
Alistipes_shahii_62199 XIA-002 5 7
Alistipes_shahii_62199 XIB-036 5 7
Alistipes_shahii_62199 XSB-333 5 6
Alistipes_shahii_62199 YAB-001 5 7
Alistipes_shahii_62199 YBA-522 5 7
Alistipes_shahii_62199 XAC-002 6 15
Alistipes_shahii_62199 XBB-422 6 7
Alistipes_shahii_62199 XBB-493 6 7
Alistipes_shahii_62199 XBB-625 6 7
Alistipes_shahii_62199 XBB-725 6 7
Alistipes_shahii_62199 XBB-900 6 7
Alistipes_shahii_62199 XCA-027 6 7
Alistipes_shahii_62199 XCA-030 6 7
Alistipes_shahii_62199 XCB-804 6 7
Alistipes_shahii_62199 XDB-553 6 8
Alistipes_shahii_62199 XFB-313 6 16
Alistipes_shahii_62199 XIA-023 6 8
Alistipes_shahii_62199 XIA-024 6 8
Alistipes_shahii_62199 XIA-025 6 7
Alistipes_shahii_62199 XMB-029 6 8
Alistipes_shahii_62199 XQA-015 6 7
Alistipes_shahii_62199 XBB-204 7 8
Alistipes_shahii_62199 XBB-701 7 9
Alistipes_shahii_62199 XCA-026 7 8
Alistipes_shahii_62199 XCB-695 7 8
Alistipes_shahii_62199 XDA-025 7 9
Alistipes_shahii_62199 XDA-026 7 8
Alistipes_shahii_62199 XFA-001 7 9
Alistipes_shahii_62199 XIA-015 7 8
Alistipes_shahii_62199 XQA-027 7 9
Alistipes_shahii_62199 XCA-025 8 10
Alistipes_shahii_62199 XNB-001 8 9
Alistipes_shahii_62199 YAD-001 8 10
Alistipes_shahii_62199 ZDA-001 8 9
Alistipes_shahii_62199 XBB-136 9 11
Alistipes_shahii_62199 XBB-541 9 11
Alistipes_shahii_62199 XCB-410 9 11
Alistipes_shahii_62199 XDB-591 9 11
Alistipes_shahii_62199 XEB-001 9 11
Alistipes_shahii_62199 XIA-027 9 10
Alistipes_shahii_62199 XIB-064 9 11
Alistipes_shahii_62199 XIC-024 9 11
Alistipes_shahii_62199 XPB-139 9 10
Alistipes_shahii_62199 XQA-039 9 11
Alistipes_shahii_62199 XQA-043 9 10
Alistipes_shahii_62199 XQA-057 9 11
Alistipes_shahii_62199 XUA-001 9 10
Alistipes_shahii_62199 XBB-436 10 12
Alistipes_shahii_62199 XBB-582 10 12
