subject species_id maxRelAbundance speciesSubjectAnyTimepointPresence speciesSubjectPreAbxPresence speciesSubjectPostAbxPresence speciesSubjectMainStudyPresence speciesSubjectFollowupPresence speciesSubjectFinalSeqPresence speciesSubjectAnyTimepointLOD speciesSubjectPreAbxLOD speciesSubjectPostAbxLOD speciesSubjectMainStudyLOD speciesSubjectFollowupLOD speciesSubjectFinalSeqLOD
XAC Ruminococcus_sp_55468 0.00357458549435 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XAC Ruminococcus_torques_62045 0.00117243640486 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
XAC Streptococcus_salivarius_58037 0.00318482745967 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
XAD Anaerostipes_hadrus_55206 0.0688462951884 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Bacteroides_acidifaciens_59693 0.00470159673355 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Bacteroides_fragilis_54507 0.212880296064 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Bacteroides_ovatus_58035 0.0206527698898 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Bacteroides_rodentium_59708 0.00319277835597 TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XAD Bacteroides_sartorii_54642 0.0173554910965 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Bacteroides_uniformis_57318 0.0119200806137 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XAD Bacteroides_vulgatus_57955 0.512175199796 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Bacteroides_xylanisolvens_57185 0.105763624841 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Bifidobacterium_dentium_55719 0.00339597719434 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XAD Blautia_wexlerae_56130 0.0163817753453 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Citrobacter_koseri_61132 0.00288209420099 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XAD Clostridiales_bacterium_43336 0.0032664785006 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XAD Clostridiales_bacterium_52743 0.0179119376231 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Clostridiales_bacterium_52957 0.00128885706831 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XAD Clostridiales_bacterium_55367 0.00240855054488 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Clostridiales_bacterium_56470 0.0142884543184 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Clostridiales_bacterium_61057 0.00649111271762 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Clostridium_bolteae_57158 0.00232676264733 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Clostridium_citroniae_62210 0.00290492846844 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
XAD Clostridium_clostridioforme_51842 0.0100041760124 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Clostridium_hathewayi_55515 0.00230066805591 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Clostridium_symbiosum_54029 0.00579432577822 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Coprobacter_fastidiosus_56550 0.041244981062 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Dialister_invisus_61905 0.0481507458038 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Dorea_formicigenerans_56346 0.00408910553801 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Dorea_longicatena_59913 0.0242841985346 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Dorea_longicatena_61473 0.00111238189228 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE FALSE
XAD Escherichia_albertii_56276 0.00124077416673 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XAD Escherichia_coli_57907 0.00183122254746 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XAD Escherichia_coli_58110 0.0257118363 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XAD Escherichia_fergusonii_56914 0.00510283573275 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XAD Eubacterium_ramulus_59802 0.0156348434144 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Eubacterium_ventriosum_61474 0.00861446308181 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Faecalibacterium_prausnitzii_62201 0.039385541249 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Haemophilus_parainfluenzae_62468 0.00156887772642 TRUE TRUE TRUE TRUE FALSE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XAD Parabacteroides_distasonis_56985 0.105346043092 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Roseburia_intestinalis_56239 0.0083507309375 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
XAD Ruminococcus_gnavus_57638 0.00838240065285 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Ruminococcus_sp_55468 0.0206061847813 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XAD Streptococcus_thermophilus_54772 0.00113991022649 TRUE TRUE TRUE TRUE FALSE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XAD Subdoligranulum_sp_62068 0.010855160048 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Actinomyces_turicensis_62420 0.00102820885808 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Aggregatibacter_aphrophilus_58143 0.00102772373236 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XBA Aggregatibacter_segnis_62447 0.00123553190443 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XBA Alistipes_finegoldii_56071 0.0792187884364 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Anaerostipes_hadrus_55206 0.0135462143928 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XBA Bacteroides_acidifaciens_59693 0.00202547245208 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XBA Bacteroides_cellulosilyticus_58046 0.218986133693 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Bacteroides_faecis_58503 0.151655724483 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Bacteroides_finegoldii_57739 0.253449320469 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Bacteroides_fragilis_54507 0.793132462245 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Bacteroides_fragilis_56548 0.00148056236398 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Bacteroides_intestinalis_61596 0.00857127397387 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XBA Bacteroides_nordii_55557 0.00346762611039 TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
XBA Bacteroides_ovatus_58035 0.408503809708 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Bacteroides_rodentium_59708 0.0546579762542 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Bacteroides_uniformis_57318 0.290300947868 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Bacteroides_vulgatus_57955 0.420884996947 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XBA Bacteroides_xylanisolvens_57185 0.0291552584859 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XBA Bifidobacterium_animalis_58116 0.0153245018179 TRUE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Bifidobacterium_dentium_55719 0.0416678045523 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
XBA Bifidobacterium_longum_57796 0.206313684604 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Bifidobacterium_scardovii_44511 0.00671950597367 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Bilophila_wadsworthia_57364 0.0208848479293 TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Blautia_producta_61268 0.00551811463085 TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Blautia_wexlerae_56130 0.169553123324 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Butyricicoccus_pullicaecorum_59455 0.00282479128087 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Citrobacter_amalonaticus_54491 0.00288047801326 TRUE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Citrobacter_braakii_56022 0.00839808166434 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Citrobacter_freundii_56148 0.00526604128124 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XBA Citrobacter_freundii_56776 0.00104621149512 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XBA Citrobacter_freundii_60527 0.00158601623834 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XBA Citrobacter_sp_60882 0.00468648409883 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XBA Clostridiaceae_bacterium_58376 0.00206365419343 TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Clostridiales_bacterium_43336 0.00814761765792 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
XBA Clostridiales_bacterium_52743 0.0471991541995 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
XBA Clostridiales_bacterium_55184 0.00581891399428 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Clostridiales_bacterium_55367 0.0397383758495 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Clostridiales_bacterium_55505 0.0214218019417 TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Clostridiales_bacterium_56470 0.0338428270385 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Clostridiales_bacterium_58120 0.00422466208888 TRUE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Clostridiales_bacterium_59661 0.00658966538149 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Clostridiales_bacterium_59664 0.00289042474745 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XBA Clostridiales_bacterium_61057 0.0984412837861 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Clostridium_bartlettii_61535 0.00321986173992 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Clostridium_bolteae_57158 0.0765334272853 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Clostridium_citroniae_62210 0.00223389387168 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Clostridium_clostridioforme_51842 0.0306446591237 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
XBA Clostridium_clostridioforme_59912 0.00381979515856 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Clostridium_hathewayi_55515 0.0400939392313 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Clostridium_lentocellum_62000 0.00497604103673 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Clostridium_nexile_61654 0.0288780016101 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Clostridium_paraputrificum_59909 0.008891583421 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XBA Clostridium_scindens_58238 0.00213166283158 TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Clostridium_sp_61556 0.00215108753855 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XBA Clostridium_spiroforme_61500 0.0117234789595 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Clostridium_symbiosum_54029 0.00813271729562 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Collinsella_aerofaciens_61484 0.00265919632123 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Collinsella_sp_62205 0.00384286006565 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Coprobacillus_sp_47700 0.00598747814597 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Coprococcus_comes_61587 0.0323896905857 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE
XBA Dialister_invisus_61905 0.0580612741802 TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
XBA Dorea_formicigenerans_56346 0.014685504467 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Dorea_longicatena_61473 0.0140085843248 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
XBA Eggerthella_lenta_56463 0.0102511274217 TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XBA Enterobacter_cloacae_55612 0.0287672001215 TRUE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Enterobacter_cloacae_57303 0.00713694000098 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Erysipelotrichaceae_bacterium_55770 0.0338917137158 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Erysipelotrichaceae_bacterium_56596 0.00574733171602 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Erysipelotrichaceae_bacterium_59516 0.00283753525266 TRUE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Escherichia_coli_58110 0.0067951421187 TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XBA Escherichia_fergusonii_56914 0.00140207727148 TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Eubacterium_eligens_61678 0.159395299277 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Eubacterium_rectale_56927 0.522868484641 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE
XBA Eubacterium_siraeum_57634 0.134743552301 TRUE TRUE TRUE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Eubacterium_ventriosum_61474 0.00966669843243 TRUE TRUE TRUE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Faecalibacterium_cf_62236 0.0133507389696 TRUE TRUE FALSE TRUE TRUE FALSE TRUE TRUE FALSE TRUE TRUE FALSE
XBA Faecalibacterium_prausnitzii_57453 0.00228989086303 TRUE TRUE FALSE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Faecalibacterium_prausnitzii_62201 0.258995395602 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Fusobacterium_nucleatum_57734 0.00100980997142 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XBA Fusobacterium_nucleatum_57855 0.00112352093581 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XBA Gordonibacter_pamelaeae_62044 0.00106129590151 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Guyana_massiliensis_60772 0.0255718144971 TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XBA Haemophilus_haemolyticus_58349 0.00287803358334 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Haemophilus_haemolyticus_58351 0.00118738825202 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Haemophilus_parainfluenzae_57123 0.0194657197649 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE
XBA Haemophilus_parainfluenzae_62356 0.0343609615129 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Haemophilus_parainfluenzae_62468 0.0186780558778 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Haemophilus_sputorum_53575 0.0014558638547 TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Holdemania_filiformis_61753 0.00198369472542 TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Klebsiella_pneumoniae_57337 0.00372651699084 TRUE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Lachnospiraceae_bacterium_51870 0.0139086110212 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
XBA Lachnospiraceae_bacterium_56275 0.0103059002651 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Lactobacillus_acidophilus_51143 0.00176620832488 TRUE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Megasphaera_micronuciformis_62167 0.0150969241556 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Oscillospiraceae_bacterium_54867 0.007522916558 TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XBA Parabacteroides_distasonis_56985 0.0445935675941 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Parabacteroides_goldsteinii_56831 0.00673434132802 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Phascolarctobacterium_sp_59817 0.03821260955 TRUE TRUE TRUE TRUE FALSE FALSE TRUE TRUE TRUE TRUE FALSE FALSE
XBA Porphyromonas_bennonis_58999 0.00157511969735 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Prevotella_oris_57058 0.266744957529 TRUE FALSE TRUE TRUE FALSE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XBA Roseburia_hominis_61877 0.0430242011127 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Roseburia_intestinalis_56239 0.127587669507 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Roseburia_inulinivorans_61943 0.00951130552678 TRUE TRUE TRUE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XBA Ruminococcus_gnavus_57638 0.0522649994115 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBA Ruminococcus_lactaris_55568 0.0636555776355 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE
XBA Ruminococcus_obeum_61472 0.00102250601935 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBA Ruminococcus_sp_55468 0.0632059310087 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE
XBA Streptococcus_gallolyticus_57748 0.03292229539 TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Streptococcus_parasanguinis_58126 0.00675184864299 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Streptococcus_parasanguinis_58381 0.00144656387217 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Streptococcus_parasanguinis_58487 0.00160533267706 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Streptococcus_parasanguinis_62442 0.00206711214918 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Streptococcus_parasanguinis_62481 0.00248304850418 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Streptococcus_salivarius_58022 0.0029308356993 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Streptococcus_salivarius_58037 0.00510321570684 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Streptococcus_sp_60086 0.00165824994051 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Streptococcus_thermophilus_54772 0.012202157514 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XBA Subdoligranulum_sp_62068 0.00858564025477 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XBA Veillonella_atypica_58169 0.0347116112732 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Veillonella_dispar_61763 0.00312578309127 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE FALSE
XBA Veillonella_parvula_57794 0.00455884152189 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XBA Veillonella_parvula_58184 0.0016105437472 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XBB Akkermansia_muciniphila_55290 0.0372630976376 TRUE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBB Alistipes_putredinis_61533 0.159867974031 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE
XBB Alistipes_shahii_62199 0.0390660932232 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBB Alistipes_sp_59510 0.0103604882239 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE
XBB Anaerostipes_hadrus_55206 0.0517956979944 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBB Bacteroides_acidifaciens_59693 0.00268568959586 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XBB Bacteroides_cellulosilyticus_58046 0.0745842538857 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBB Bacteroides_faecis_58503 0.0899736442749 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBB Bacteroides_finegoldii_57739 0.0113098263724 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBB Bacteroides_fragilis_54507 0.00818503496254 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBB Bacteroides_intestinalis_61596 0.0209705087505 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XBB Bacteroides_nordii_55557 0.0101575275429 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBB Bacteroides_ovatus_58035 0.194481097534 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBB Bacteroides_rodentium_59708 0.0608523498576 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XBB Bacteroides_thetaiotaomicron_56941 0.0014519249276 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE FALSE TRUE FALSE
XBB Bacteroides_uniformis_57318 0.235268657843 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
