sample	subject	hh	timepoint	species_id	relative_abundance	totalReads	speciesColonizedTransientlyMain	speciesColonizedTransientlyAll	timeOfRecoveryColonizationTurnover	typeOfRecoveryColonizationTurnover	r	K	tstar	closest_t_before_tstar	closest_t_after_star	inferred_tau	inferred_f0	Reason	tstarTimepoint	timepointIndex	timepointIndexTstar	lastUndetectableTimepointIndexBeforeTstar	lastUndetectableTimepointBeforeTstar	lastTimepointBeforeTstar	numTimepointsToReachK	timeIntervalToReachK
XAA-027	XAA	XA	27	Anaeroglobus_geminatus_62348	0	14164	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	9	20	19	42	42	1	8
XAA-028	XAA	XA	28	Anaeroglobus_geminatus_62348	0	96127	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	10	20	19	42	42	1	8
XAA-029	XAA	XA	29	Anaeroglobus_geminatus_62348	0	5790	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	11	20	19	42	42	1	8
XAA-030	XAA	XA	30	Anaeroglobus_geminatus_62348	0	3237	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	12	20	19	42	42	1	8
XAA-031	XAA	XA	31	Anaeroglobus_geminatus_62348	0	6083	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	13	20	19	42	42	1	8
XAA-034	XAA	XA	34	Anaeroglobus_geminatus_62348	0	8298	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	14	20	19	42	42	1	8
XAA-035	XAA	XA	35	Anaeroglobus_geminatus_62348	0	12344	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	15	20	19	42	42	1	8
XAA-036	XAA	XA	36	Anaeroglobus_geminatus_62348	0	13569	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	16	20	19	42	42	1	8
XAA-037	XAA	XA	37	Anaeroglobus_geminatus_62348	0	14327	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	17	20	19	42	42	1	8
XAA-039	XAA	XA	39	Anaeroglobus_geminatus_62348	0	69701	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	18	20	19	42	42	1	8
XAA-042	XAA	XA	42	Anaeroglobus_geminatus_62348	0	22791	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	19	20	19	42	42	1	8
XAA-050	XAA	XA	50	Anaeroglobus_geminatus_62348	0.00125766491277	20946	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	20	20	19	42	42	1	8
XAA-057	XAA	XA	57	Anaeroglobus_geminatus_62348	0.00331055593796	14481	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	21	20	19	42	42	1	8
XAA-064	XAA	XA	64	Anaeroglobus_geminatus_62348	0.00118690302537	99447	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	22	20	19	42	42	1	8
XAA-225	XAA	XA	225	Anaeroglobus_geminatus_62348	0	35380	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	23	20	19	42	42	1	8
XAA-281	XAA	XA	281	Anaeroglobus_geminatus_62348	0	66613	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	24	20	19	42	42	1	8
XAA-454	XAA	XA	454	Anaeroglobus_geminatus_62348	0	93106	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	25	20	19	42	42	1	8
XAA-488	XAA	XA	488	Anaeroglobus_geminatus_62348	0	24645	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	26	20	19	42	42	1	8
XAA-522	XAA	XA	522	Anaeroglobus_geminatus_62348	0	20390	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	27	20	19	42	42	1	8
XAA-555	XAA	XA	555	Anaeroglobus_geminatus_62348	0	44839	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	28	20	19	42	42	1	8
XAA-590	XAA	XA	590	Anaeroglobus_geminatus_62348	0	37390	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	29	20	19	42	42	1	8
XAA-623	XAA	XA	623	Anaeroglobus_geminatus_62348	0	16727	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	30	20	19	42	42	1	8
XAA-652	XAA	XA	652	Anaeroglobus_geminatus_62348	0	30823	FALSE	TRUE	50	new species	0.50299	0.00198107	50.9281	50	57	35	6.56876e-07	SUCCESS	50	31	20	19	42	42	1	8
XAA-002	XAA	XA	2	Anaerostipes_hadrus_55206	0.00149388874405	91663	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	1	23	22	64	64	1	161
XAA-010	XAA	XA	10	Anaerostipes_hadrus_55206	0.00058437649552	16442	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	2	23	22	64	64	1	161
XAA-014	XAA	XA	14	Anaerostipes_hadrus_55206	0.00128828560635	19768	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	3	23	22	64	64	1	161
XAA-021	XAA	XA	21	Anaerostipes_hadrus_55206	0.00350095458426	19905	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	4	23	22	64	64	1	161
XAA-022	XAA	XA	22	Anaerostipes_hadrus_55206	0.00121675717135	20545	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	5	23	22	64	64	1	161
XAA-023	XAA	XA	23	Anaerostipes_hadrus_55206	0.000921755174498	19468	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	6	23	22	64	64	1	161
XAA-024	XAA	XA	24	Anaerostipes_hadrus_55206	0.000492566859847	14804	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	7	23	22	64	64	1	161
XAA-026	XAA	XA	26	Anaerostipes_hadrus_55206	0.00141603124551	14752	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	8	23	22	64	64	1	161
XAA-027	XAA	XA	27	Anaerostipes_hadrus_55206	0.00279774792988	14164	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	9	23	22	64	64	1	161
XAA-028	XAA	XA	28	Anaerostipes_hadrus_55206	0.00269652932039	96127	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	10	23	22	64	64	1	161
XAA-029	XAA	XA	29	Anaerostipes_hadrus_55206	0.00507199057037	5790	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	11	23	22	64	64	1	161
XAA-030	XAA	XA	30	Anaerostipes_hadrus_55206	0.000643528151575	3237	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	12	23	22	64	64	1	161
XAA-031	XAA	XA	31	Anaerostipes_hadrus_55206	0	6083	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	13	23	22	64	64	1	161
XAA-034	XAA	XA	34	Anaerostipes_hadrus_55206	0	8298	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	14	23	22	64	64	1	161
XAA-035	XAA	XA	35	Anaerostipes_hadrus_55206	0	12344	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	15	23	22	64	64	1	161
XAA-036	XAA	XA	36	Anaerostipes_hadrus_55206	0	13569	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	16	23	22	64	64	1	161
XAA-037	XAA	XA	37	Anaerostipes_hadrus_55206	0	14327	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	17	23	22	64	64	1	161
XAA-039	XAA	XA	39	Anaerostipes_hadrus_55206	0	69701	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	18	23	22	64	64	1	161
XAA-042	XAA	XA	42	Anaerostipes_hadrus_55206	0	22791	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	19	23	22	64	64	1	161
XAA-050	XAA	XA	50	Anaerostipes_hadrus_55206	0	20946	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	20	23	22	64	64	1	161
XAA-057	XAA	XA	57	Anaerostipes_hadrus_55206	0	14481	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	21	23	22	64	64	1	161
XAA-064	XAA	XA	64	Anaerostipes_hadrus_55206	0	99447	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	22	23	22	64	64	1	161
XAA-225	XAA	XA	225	Anaerostipes_hadrus_55206	0.00111028656526	35380	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	23	23	22	64	64	1	161
XAA-281	XAA	XA	281	Anaerostipes_hadrus_55206	0.00048150371096	66613	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	24	23	22	64	64	1	161
XAA-454	XAA	XA	454	Anaerostipes_hadrus_55206	0.000975017251854	93106	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	25	23	22	64	64	1	161
XAA-488	XAA	XA	488	Anaerostipes_hadrus_55206	0.000700252486663	24645	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	26	23	22	64	64	1	161
XAA-522	XAA	XA	522	Anaerostipes_hadrus_55206	0.000207736017106	20390	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	27	23	22	64	64	1	161
XAA-555	XAA	XA	555	Anaerostipes_hadrus_55206	0.000116095056727	44839	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	28	23	22	64	64	1	161
XAA-590	XAA	XA	590	Anaerostipes_hadrus_55206	0.00027675044939	37390	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	29	23	22	64	64	1	161
XAA-623	XAA	XA	623	Anaerostipes_hadrus_55206	0.00508484629092	16727	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	30	23	22	64	64	1	161
XAA-652	XAA	XA	652	Anaerostipes_hadrus_55206	0.000250073325616	30823	NA	NA	225	unknown strain	0.0288867	0.000526144	224.996	64	225	35	2.1754e-06	SUCCESS	225	31	23	22	64	64	1	161
XAA-002	XAA	XA	2	Bacteroides_caccae_53434	0.0115435987885	91663	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	1	16	15	35	35	1	1
XAA-010	XAA	XA	10	Bacteroides_caccae_53434	0.0481696964326	16442	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	2	16	15	35	35	1	1
XAA-014	XAA	XA	14	Bacteroides_caccae_53434	0.0632529099862	19768	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	3	16	15	35	35	1	1
XAA-021	XAA	XA	21	Bacteroides_caccae_53434	0.0700732750431	19905	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	4	16	15	35	35	1	1
XAA-022	XAA	XA	22	Bacteroides_caccae_53434	0.0667153096066	20545	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	5	16	15	35	35	1	1
XAA-023	XAA	XA	23	Bacteroides_caccae_53434	0.0470506265615	19468	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	6	16	15	35	35	1	1
XAA-024	XAA	XA	24	Bacteroides_caccae_53434	0.0588153390515	14804	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	7	16	15	35	35	1	1
XAA-026	XAA	XA	26	Bacteroides_caccae_53434	0.0382588757155	14752	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	8	16	15	35	35	1	1
XAA-027	XAA	XA	27	Bacteroides_caccae_53434	0.0554623548541	14164	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	9	16	15	35	35	1	1
XAA-028	XAA	XA	28	Bacteroides_caccae_53434	0.0666553108061	96127	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	10	16	15	35	35	1	1
XAA-029	XAA	XA	29	Bacteroides_caccae_53434	0.0599036835113	5790	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	11	16	15	35	35	1	1
XAA-030	XAA	XA	30	Bacteroides_caccae_53434	0.0029528648699	3237	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	12	16	15	35	35	1	1
XAA-031	XAA	XA	31	Bacteroides_caccae_53434	0.00017823698371	6083	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	13	16	15	35	35	1	1
XAA-034	XAA	XA	34	Bacteroides_caccae_53434	0	8298	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	14	16	15	35	35	1	1
XAA-035	XAA	XA	35	Bacteroides_caccae_53434	0	12344	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	15	16	15	35	35	1	1
XAA-036	XAA	XA	36	Bacteroides_caccae_53434	0.00691899179283	13569	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	16	16	15	35	35	1	1
XAA-037	XAA	XA	37	Bacteroides_caccae_53434	0.00058192392829	14327	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	17	16	15	35	35	1	1
XAA-039	XAA	XA	39	Bacteroides_caccae_53434	0.00128035190512	69701	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	18	16	15	35	35	1	1
XAA-042	XAA	XA	42	Bacteroides_caccae_53434	0	22791	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	19	16	15	35	35	1	1
XAA-050	XAA	XA	50	Bacteroides_caccae_53434	0.0351467994637	20946	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	20	16	15	35	35	1	1
XAA-057	XAA	XA	57	Bacteroides_caccae_53434	0.0104515435518	14481	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	21	16	15	35	35	1	1
XAA-064	XAA	XA	64	Bacteroides_caccae_53434	0.000607174103953	99447	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	22	16	15	35	35	1	1
XAA-225	XAA	XA	225	Bacteroides_caccae_53434	0.000527730431718	35380	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	23	16	15	35	35	1	1
XAA-281	XAA	XA	281	Bacteroides_caccae_53434	0	66613	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	24	16	15	35	35	1	1
XAA-454	XAA	XA	454	Bacteroides_caccae_53434	0	93106	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	25	16	15	35	35	1	1
XAA-488	XAA	XA	488	Bacteroides_caccae_53434	0	24645	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	26	16	15	35	35	1	1
XAA-522	XAA	XA	522	Bacteroides_caccae_53434	0	20390	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	27	16	15	35	35	1	1
XAA-555	XAA	XA	555	Bacteroides_caccae_53434	0	44839	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	28	16	15	35	35	1	1
XAA-590	XAA	XA	590	Bacteroides_caccae_53434	0	37390	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	29	16	15	35	35	1	1
XAA-623	XAA	XA	623	Bacteroides_caccae_53434	6.32065388002e-05	16727	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	30	16	15	35	35	1	1
XAA-652	XAA	XA	652	Bacteroides_caccae_53434	0	30823	NA	NA	42	same strain	3.74222	0.00170092	35.9952	35	36	35	4.10372e-05	SUCCESS	36	31	16	15	35	35	1	1
XAA-002	XAA	XA	2	Bacteroides_cellulosilyticus_58046	0.000282006062442	91663	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	1	18	16	36	37	2	3
XAA-010	XAA	XA	10	Bacteroides_cellulosilyticus_58046	0.00422912320048	16442	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	2	18	16	36	37	2	3
XAA-014	XAA	XA	14	Bacteroides_cellulosilyticus_58046	0.00139580422202	19768	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	3	18	16	36	37	2	3
XAA-021	XAA	XA	21	Bacteroides_cellulosilyticus_58046	0.000167195297697	19905	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	4	18	16	36	37	2	3
XAA-022	XAA	XA	22	Bacteroides_cellulosilyticus_58046	0.000680682604656	20545	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	5	18	16	36	37	2	3
XAA-023	XAA	XA	23	Bacteroides_cellulosilyticus_58046	0.000427483187089	19468	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	6	18	16	36	37	2	3
XAA-024	XAA	XA	24	Bacteroides_cellulosilyticus_58046	0.00056801267746	14804	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	7	18	16	36	37	2	3
XAA-026	XAA	XA	26	Bacteroides_cellulosilyticus_58046	0.000818312394773	14752	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	8	18	16	36	37	2	3
XAA-027	XAA	XA	27	Bacteroides_cellulosilyticus_58046	0.000880928410335	14164	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	9	18	16	36	37	2	3
XAA-028	XAA	XA	28	Bacteroides_cellulosilyticus_58046	0.000742176730769	96127	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	10	18	16	36	37	2	3
XAA-029	XAA	XA	29	Bacteroides_cellulosilyticus_58046	0.000130976757058	5790	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	11	18	16	36	37	2	3
XAA-030	XAA	XA	30	Bacteroides_cellulosilyticus_58046	0	3237	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	12	18	16	36	37	2	3
XAA-031	XAA	XA	31	Bacteroides_cellulosilyticus_58046	0	6083	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	13	18	16	36	37	2	3
XAA-034	XAA	XA	34	Bacteroides_cellulosilyticus_58046	0	8298	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	14	18	16	36	37	2	3
XAA-035	XAA	XA	35	Bacteroides_cellulosilyticus_58046	0	12344	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	15	18	16	36	37	2	3
XAA-036	XAA	XA	36	Bacteroides_cellulosilyticus_58046	0	13569	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	16	18	16	36	37	2	3
XAA-037	XAA	XA	37	Bacteroides_cellulosilyticus_58046	7.73288737821e-05	14327	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	17	18	16	36	37	2	3
XAA-039	XAA	XA	39	Bacteroides_cellulosilyticus_58046	0.0040216122035	69701	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	18	18	16	36	37	2	3
XAA-042	XAA	XA	42	Bacteroides_cellulosilyticus_58046	0	22791	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	19	18	16	36	37	2	3
XAA-050	XAA	XA	50	Bacteroides_cellulosilyticus_58046	0.00182792915314	20946	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	20	18	16	36	37	2	3
XAA-057	XAA	XA	57	Bacteroides_cellulosilyticus_58046	0.00211125473945	14481	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	21	18	16	36	37	2	3
XAA-064	XAA	XA	64	Bacteroides_cellulosilyticus_58046	0.000711547629257	99447	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	22	18	16	36	37	2	3
XAA-225	XAA	XA	225	Bacteroides_cellulosilyticus_58046	0	35380	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	23	18	16	36	37	2	3
XAA-281	XAA	XA	281	Bacteroides_cellulosilyticus_58046	3.19453152781e-05	66613	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	24	18	16	36	37	2	3
XAA-454	XAA	XA	454	Bacteroides_cellulosilyticus_58046	0	93106	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	25	18	16	36	37	2	3
XAA-488	XAA	XA	488	Bacteroides_cellulosilyticus_58046	0	24645	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	26	18	16	36	37	2	3
XAA-522	XAA	XA	522	Bacteroides_cellulosilyticus_58046	0	20390	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	27	18	16	36	37	2	3
XAA-555	XAA	XA	555	Bacteroides_cellulosilyticus_58046	2.36129904298e-05	44839	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	28	18	16	36	37	2	3
XAA-590	XAA	XA	590	Bacteroides_cellulosilyticus_58046	0	37390	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	29	18	16	36	37	2	3
XAA-623	XAA	XA	623	Bacteroides_cellulosilyticus_58046	0.00428759123483	16727	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	30	18	16	36	37	2	3
XAA-652	XAA	XA	652	Bacteroides_cellulosilyticus_58046	0.00138527728641	30823	NA	NA	37	unknown strain	1.9623	0.0039659	39	37	39	35	1.54694e-06	SUCCESS	39	31	18	16	36	37	2	3
XAA-002	XAA	XA	2	Bacteroides_fragilis_54507	0.00579912329436	91663	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	1	17	16	36	36	1	1
XAA-010	XAA	XA	10	Bacteroides_fragilis_54507	0.00453083031071	16442	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	2	17	16	36	36	1	1
XAA-014	XAA	XA	14	Bacteroides_fragilis_54507	0.00655650659511	19768	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	3	17	16	36	36	1	1
XAA-021	XAA	XA	21	Bacteroides_fragilis_54507	0.00616112404845	19905	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	4	17	16	36	36	1	1
XAA-022	XAA	XA	22	Bacteroides_fragilis_54507	0.00429427540717	20545	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	5	17	16	36	36	1	1
XAA-023	XAA	XA	23	Bacteroides_fragilis_54507	0.00685690281189	19468	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	6	17	16	36	36	1	1
XAA-024	XAA	XA	24	Bacteroides_fragilis_54507	0.00598573934302	14804	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	7	17	16	36	36	1	1
XAA-026	XAA	XA	26	Bacteroides_fragilis_54507	0.000554859016042	14752	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	8	17	16	36	36	1	1
XAA-027	XAA	XA	27	Bacteroides_fragilis_54507	0.000542385565168	14164	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	9	17	16	36	36	1	1
XAA-028	XAA	XA	28	Bacteroides_fragilis_54507	0.00129307306349	96127	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	10	17	16	36	36	1	1
XAA-029	XAA	XA	29	Bacteroides_fragilis_54507	0.000361045988201	5790	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	11	17	16	36	36	1	1
XAA-030	XAA	XA	30	Bacteroides_fragilis_54507	0	3237	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	12	17	16	36	36	1	1
XAA-031	XAA	XA	31	Bacteroides_fragilis_54507	0	6083	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	13	17	16	36	36	1	1
XAA-034	XAA	XA	34	Bacteroides_fragilis_54507	0	8298	NA	NA	37	same strain	6.61728	0.116084	37.2162	37	39	35	4.96426e-08	SUCCESS	37	14	17	16	36	36	1	1
