genome_id	genome_name	rep_genome	length	contigs	species_id
1009426.3	gamma proteobacterium SCGC AAA168-P09	1	1295675	26	Gamma_proteobacterium_58334
1009464.3	Gardnerella vaginalis HMP9231	0	1726519	0	Gardnerella_vaginalis_58140
1009708.3	alpha proteobacterium SCGC AAA536-G10	1	2129485	102	Alpha_proteobacterium_58335
1009709.3	alpha proteobacterium SCGC AAA536-K22	1	1989231	83	Alpha_proteobacterium_58336
1009714.6	Pseudomonas aeruginosa PAK	0	6381849	24	Pseudomonas_aeruginosa_57148
1009846.3	Burkholderia cepacia GG4	1	6467321	0	Burkholderia_cepacia_58337
1009852.3	Comamonas testosteroni ATCC 11996	1	5392794	48	Comamonas_testosteroni_58338
1009853.4	Xanthomonas oryzae X11-5A	0	4523373	431	Xanthomonas_oryzae_57335
1009854.4	Xanthomonas oryzae X8-1A	0	4488240	717	Xanthomonas_oryzae_57335
1009856.3	Buchnera aphidicola str. USDA (Myzus persicae)	0	651306	0	Buchnera_aphidicola_51113
1009857.3	Buchnera aphidicola str. W106 (Myzus persicae)	1	651304	0	Buchnera_aphidicola_51113
1009858.3	Buchnera aphidicola str. G002 (Myzus persicae)	0	651316	0	Buchnera_aphidicola_51113
1009859.3	Buchnera aphidicola str. F009 (Myzus persicae)	0	651310	0	Buchnera_aphidicola_51113
1010817.3	Escherichia coli C691-71 (14b) C691-71 (14b)	0	5122836	158	Escherichia_coli_58110
1010834.3	Mycobacterium tuberculosis HKBS1	0	4407929	0	Mycobacterium_tuberculosis_57439
1010835.3	Mycobacterium tuberculosis BT2	0	4401899	0	Mycobacterium_tuberculosis_57439
1010836.3	Mycobacterium tuberculosis BT1	0	4399405	0	Mycobacterium_tuberculosis_57439
1010838.3	Mycobacterium avium subsp. paratuberculosis S397	0	4802446	160	Mycobacterium_avium_56142
1010840.4	Streptococcus pyogenes MGAS1882	0	1781029	0	Streptococcus_pyogenes_56747
101510.16	Rhodococcus jostii RHA1	0	9702737	0	Rhodococcus_opacus_58217
1017264.3	Bordetella pertussis CS	0	4124236	0	Bordetella_bronchiseptica_58296
1017266.3	Lactococcus garvieae UNIUD074	0	2170383	24	Lactococcus_garvieae_56603
102125.3	Xenococcus sp. PCC 7305	1	5914268	226	Xenococcus_sp_58339
102127.3	Geitlerinema sp. PCC 7105	1	6122505	261	Geitlerinema_sp_58340
102129.3	Leptolyngbya sp. PCC 7375	1	9422068	14	Leptolyngbya_sp_58341
102232.3	Gloeocapsa sp. PCC 73106	1	4000636	213	Gloeocapsa_sp_58342
102608.4	Helicobacter pylori F32	0	1581461	0	Helicobacter_pylori_58188
102611.3	Helicobacter pylori J166	0	1650560	1	Helicobacter_pylori_58098
102616.3	Helicobacter pylori N6	1	1650338	40	Helicobacter_pylori_58343
102618.3	Helicobacter pylori NCTC 11637 = CCUG 17874	0	1580028	141	Helicobacter_pylori_58275
1026882.3	Methylophaga aminisulfidivorans MP	1	3261960	3	Methylophaga_aminisulfidivorans_58344
1027273.5	Endozoicomonas montiporae	1	5602300	20	Endozoicomonas_montiporae_58345
1027360.4	Edwardsiella ictaluri ATCC 33202	1	3686415	102	Edwardsiella_ictaluri_45160
1027364.3	Edwardsiella tarda DT	0	3745507	70	Edwardsiella_tarda_56627
1027371.3	Gordonia alkanivorans NBRC 16433	0	5054421	107	Gordonia_alkanivorans_56060
1027372.3	Enterococcus faecalis OG1X	0	2725168	55	Enterococcus_faecalis_56297
1027396.3	Listeria monocytogenes str. Scott A	0	3021322	5	Listeria_monocytogenes_53478
1027397.3	Erwinia amylovora ACW56400	0	3859122	19	Erwinia_amylovora_56589
1028307.3	Enterobacter aerogenes KCTC 2190	0	5280350	0	Enterobacter_aerogenes_55704
1028799.3	Staphylococcus aureus subsp. aureus VC40	0	2692570	0	Staphylococcus_aureus_56630
1028800.3	Neorhizobium galegae bv. orientalis str. HAMBI 540	1	6455030	2	Neorhizobium_galegae_58346
1028801.3	Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141	1	6413180	3	Neorhizobium_galegae_58347
1028802.3	Haemophilus haemolyticus M19107	1	1894932	109	Haemophilus_haemolyticus_58348
1028803.3	Haemophilus haemolyticus M19501	1	1874683	19	Haemophilus_haemolyticus_58349
1028804.3	Haemophilus haemolyticus M21127	1	1936642	32	Haemophilus_haemolyticus_58350
1028805.3	Haemophilus haemolyticus M21621	1	2082364	26	Haemophilus_haemolyticus_58351
1028806.3	Haemophilus haemolyticus M21639	1	2317605	48	Haemophilus_haemolyticus_58352
102897.3	Frankia sp. EUN1f	1	9314206	371	Frankia_sp_58353
1028989.3	Pseudomonas sp. StFLB209	1	6332373	1	Pseudomonas_sp_58354
1029718.6	Candidatus Arthromitus sp. SFB-mouse-Japan	0	1620005	0	Arthromitus_sp_53052
1029813.3	Mycobacterium avium subsp. paratuberculosis CLIJ644	0	4632473	532	Mycobacterium_avium_56142
1029815.3	Mycobacterium avium subsp. paratuberculosis Pt139	0	4550126	620	Mycobacterium_avium_56142
1029816.3	Mycobacterium avium subsp. paratuberculosis Pt144	0	4463905	673	Mycobacterium_avium_56142
1029817.3	Mycobacterium avium subsp. paratuberculosis Pt145	0	4440404	725	Mycobacterium_avium_56142
1029818.3	Mycobacterium avium subsp. paratuberculosis Pt146	1	4449413	783	Mycobacterium_avium_56142
1029820.3	Mycobacterium avium subsp. paratuberculosis Pt155	0	4424229	757	Mycobacterium_avium_56142
1029821.3	Mycobacterium avium subsp. paratuberculosis Pt164	0	4607183	511	Mycobacterium_avium_56142
1029822.3	Lactobacillus salivarius NIAS840	0	2046557	4	Lactobacillus_salivarius_56672
1029823.3	Acinetobacter sp. P8-3-8	1	3853174	144	Acinetobacter_sp_58355
1029824.3	Kocuria rhizophila P7-4	0	2805708	29	Kocuria_rhizophila_57520
1029825.4	Brucella melitensis NI	0	3294475	0	Brucella_abortus_57261
1029977.3	Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA42	0	4497667	115	Salmonella_enterica_58156
1029978.4	Salmonella enterica subsp. enterica serovar Typhimurium str. SARA13	0	4803745	116	Salmonella_enterica_58156
1029979.3	Salmonella enterica subsp. enterica serovar Pullorum str. ATCC 9120	0	4707041	287	Salmonella_enterica_58156
1029980.3	Salmonella enterica subsp. enterica serovar Kentucky str. 5349	0	4800297	106	Salmonella_enterica_58156
1029982.3	Salmonella enterica subsp. enterica serovar Tallahassee str. 0012	0	4758576	196	Salmonella_enterica_58156
1029983.3	Salmonella enterica subsp. enterica serovar Abony str. 0014	0	4669464	145	Salmonella_enterica_58156
1029984.3	Salmonella enterica subsp. enterica serovar Enteritidis str. SARB17	0	4655798	215	Salmonella_enterica_58156
1029989.3	Salmonella enterica subsp. enterica serovar Agona str. 0292	0	4939743	142	Salmonella_enterica_58156
1029990.3	Salmonella enterica subsp. enterica serovar Agona str. 0322	0	4837354	175	Salmonella_enterica_58156
1029996.3	Salmonella enterica subsp. enterica serovar Heidelberg str. SARA37	0	4945380	74	Salmonella_enterica_58156
1029997.3	Salmonella enterica subsp. enterica serovar Heidelberg str. SARA35	0	4721194	79	Salmonella_enterica_58156
1029998.3	Salmonella enterica subsp. enterica serovar Heidelberg str. SARA32	0	4751710	67	Salmonella_enterica_58156
1029999.3	Salmonella enterica subsp. enterica serovar Heidelberg str. SARA31	0	4751770	63	Salmonella_enterica_58156
1030001.3	Salmonella enterica subsp. enterica serovar Heidelberg str. RI-11-014319	0	4751270	88	Salmonella_enterica_58156
1030003.3	Salmonella enterica subsp. enterica serovar Heidelberg str. 640151-11	0	4791720	76	Salmonella_enterica_58156
1030005.3	Salmonella enterica subsp. enterica serovar Heidelberg str. N418	0	4939500	146	Salmonella_enterica_58156
1030006.3	Salmonella enterica subsp. enterica serovar Heidelberg str. N19992	0	4781570	95	Salmonella_enterica_58156
1030009.3	Listeria monocytogenes M7	0	2976163	0	Listeria_monocytogenes_56337
1030145.6	Pseudomonas tolaasii PMS117	0	6923842	184	Pseudomonas_tolaasii_54494
1030157.3	Sphingomonas sp. KC8	1	4066574	68	Sphingomonas_sp_58356
1030841.3	Neisseria wadsworthii 9715	1	2396957	87	Neisseria_wadsworthii_58357
1030842.4	Ruminococcus flavefaciens 17	1	3404777	457	Ruminococcus_flavefaciens_55887
1030843.3	Porphyromonas gingivalis TDC60	0	2339898	0	Porphyromonas_gingivalis_56101
1031288.3	Caloramator sp. ALD01	1	2529113	67	Caloramator_sp_58358
1031536.3	Campylobacter lari subsp. concheus LMG 11760	1	1502102	1	Campylobacter_lari_58359
1031564.3	Campylobacter insulaenigrae NCTC 12927	1	1465081	1	Campylobacter_insulaenigrae_58360
1031709.3	Propionibacterium acnes 6609	0	2560282	0	Propionibacterium_acnes_57367
1031710.3	Oligotropha carboxidovorans OM4	1	3839771	0	Oligotropha_carboxidovorans_45140
1031711.3	Ralstonia solanacearum Po82	0	5430263	0	Ralstonia_solanacearum_57703
1032480.4	Microlunatus phosphovorus NM-1	1	5683123	0	Microlunatus_phosphovorus_58361
1032488.3	Neisseria shayeganii 871	1	2281515	102	Neisseria_shayeganii_58362
1032505.3	Fusobacterium sp. OBRC1	0	2490170	81	Fusobacterium_nucleatum_57855
1032506.3	Prevotella sp. MSX73	1	3164912	47	Prevotella_buccae_56058
1032845.11	Rickettsia heilongjiangensis 054	0	1278471	0	Rickettsia_rickettsii_57256
1032866.4	Pasteurella multocida subsp. gallicida str. Anand1_poultry	0	2152748	323	Pasteurella_multocida_57022
1032869.4	Pasteurella multocida subsp. multocida str. Anand1_goat	0	2234281	243	Pasteurella_multocida_57022
1033731.3	Alistipes sp. JC136	1	3480400	24	Alistipes_sp_58363
1033732.3	Alistipes senegalensis JC50	1	3980436	39	Alistipes_senegalensis_58364
1033733.3	Anaerococcus senegalensis JC48	1	1770864	22	Anaerococcus_senegalensis_58365
1033734.3	Bacillus sp. 10403023	1	4590439	93	Bacillus_sp_58366
1033736.3	Brevibacterium sp. JC43	1	3384173	64	Brevibacterium_sp_58367
1033737.3	Clostridium sp. JC122	1	3851021	136	Clostridium_sp_58368
1033739.3	Kurthia sp. JC30	1	3183745	74	Kurthia_sp_58369
1033740.3	Kurthia sp. JC8E	1	2965642	49	Kurthia_sp_58370
1033743.3	Paenibacillus sp. JC66	1	5468512	135	Paenibacillus_sp_58371
1033744.3	Peptoniphilus sp. JC140	1	1805112	41	Peptoniphilus_sp_58372
1033802.3	Salinisphaera shabanensis E1L3A	1	4353325	89	Salinisphaera_shabanensis_58373
1033810.4	Haloplasma contractile SSD-17B	1	4457117	71	Haloplasma_contractile_58374
1033813.3	Escherichia coli NA114	0	4935241	0	Escherichia_coli_58110
1033837.3	Lactobacillus kefiranofaciens ZW3	1	2354088	0	Lactobacillus_kefiranofaciens_48821
1033991.3	Rhizobium leguminosarum bv. trifolii CB782	1	6703653	0	Rhizobium_leguminosarum_55232
1033992.3	Pseudomonas oleovorans MOIL14HWK12	0	5002350	18	Pseudomonas_oleovorans_57108
1033993.3	Pseudomonas sp. MOIL14HWK12:I1	1	5003390	14	Pseudomonas_oleovorans_57108
1033994.3	Pseudomonas sp. MOIL14HWK12:I2	0	5036340	21	Pseudomonas_oleovorans_57108
1034345.3	Coriobacteriaceae bacterium JC110	1	2339584	66	Coriobacteriaceae_bacterium_58375
1034346.3	Clostridiaceae bacterium JC13	1	3541576	83	Clostridiaceae_bacterium_58376
1034347.3	Bacillus massiliosenegalensis JC6	1	4890236	99	Bacillus_massiliosenegalensis_58377
1034768.3	Gordonia polyisoprenivorans HW436	1	6328722	1	Gordonia_polyisoprenivorans_56253
1034769.3	Paenibacillus sp. HW567	1	6835169	9	Paenibacillus_sp_58378
1034807.5	Flavobacterium branchiophilum	1	3559884	0	Flavobacterium_branchiophilum_58379
1034809.4	Staphylococcus lugdunensis N920143	0	2595888	0	Staphylococcus_lugdunensis_54043
1034836.4	Bacillus amyloliquefaciens XH7	0	3939203	0	Bacillus_amyloliquefaciens_53752
1034943.3	Legionella massiliensis	1	4387007	8	Legionella_massiliensis_45137
1034943.4	Legionella massiliensis LegA	0	4387007	8	Legionella_massiliensis_45137
1034944.4	Legionella sp. LegM	1	3365016	334	Legionella_sp_58380
1035116.3	Vibrio vulnificus E64MW	0	4927238	221	Vibrio_vulnificus_58105
1035117.3	Vibrio vulnificus JY1701	0	4893091	262	Vibrio_vulnificus_58105
1035184.3	Streptococcus constellatus subsp. pharyngis SK1060 = CCUG 46377	0	1963180	8	Streptococcus_constellatus_50409
1035185.3	Streptococcus parasanguinis SK236	1	1985261	15	Streptococcus_parasanguinis_58381
1035187.4	Streptococcus mitis SK569	1	1967004	46	Streptococcus_mitis_58382
1035188.3	Haemophilus pittmaniae HK 85	1	2182608	26	Haemophilus_pittmaniae_58383
1035189.4	Streptococcus infantis SK970	1	1945201	8	Streptococcus_infantis_58384
1035190.4	Streptococcus oralis SK313	0	1888813	5	Streptococcus_oralis_57895
1035191.3	Brevundimonas diminuta 470-4	1	3318166	148	Brevundimonas_diminuta_58385
1035193.3	Capnocytophaga sp. oral taxon 326 str. F0382	1	3184965	202	Capnocytophaga_sp_58386
1035194.3	Aggregatibacter actinomycetemcomitans Y4	0	2162869	89	Aggregatibacter_actinomycetemcomitans_57720
1035195.3	Corynebacterium durum F0235	1	2797770	28	Corynebacterium_durum_58387
1035196.3	Peptostreptococcus anaerobius VPI 4330	0	1972583	89	Peptostreptococcus_anaerobius_55004
1035197.3	Prevotella sp. oral taxon 473 str. F0040	1	2539914	73	Prevotella_sp_58388
1035308.3	Dehalobacter sp. FTH1	1	6328279	32	Dehalobacter_sp_58389
1035377.4	Yersinia pestis A1122	0	4658411	0	Yersinia_pestis_56773
1035817.4	Bifidobacterium longum subsp. longum KACC 91563	0	2395764	0	Bifidobacterium_longum_57796
1035839.4	Haemophilus sputorum CCUG 13788	1	2117009	42	Haemophilus_sputorum_53575
1036171.3	Paenibacillus polymyxa ATCC 842	0	5887217	42	Paenibacillus_polymyxa_58069
1036172.3	Arcobacter butzleri 7h1h	0	2196000	47	Arcobacter_butzleri_57576
1036177.3	Lactobacillus plantarum subsp. plantarum NC8	0	3207224	10	Lactobacillus_plantarum_54610
1036672.3	Advenella kashmirensis WT001	1	4408989	208	Advenella_kashmirensis_58390
1036673.3	Paenibacillus mucilaginosus KNP414	0	8663821	0	Paenibacillus_mucilaginosus_55060
1036674.4	Idiomarina sp. A28L	1	2584757	24	Idiomarina_sp_58391
1036735.3	Bifidobacterium breve CECT 7263	0	2308845	33	Bifidobacterium_breve_57133
1036743.4	Rhodospirillum rubrum F11	1	4352825	0	Rhodospirillum_rubrum_45135
103690.10	Nostoc sp. PCC 7120	1	7211789	0	Nostoc_sp_58392
1037256.3	Salmonella enterica subsp. enterica serovar Heidelberg str. RI-11-013312	0	4720120	57	Salmonella_enterica_58156
1037262.4	Salmonella enterica subsp. enterica serovar Typhimurium str. AZ 057	0	4907803	74	Salmonella_enterica_58156
103733.3	Saccharothrix syringae	1	10882800	190	Saccharothrix_syringae_58393
1037409.3	Bradyrhizobium japonicum USDA 6	1	9207384	0	Bradyrhizobium_japonicum_57868
1037890.3	Klebsiella pneumoniae JH1	0	5518709	94	Klebsiella_pneumoniae_54788
1037908.3	Klebsiella pneumoniae 1162281	0	5516113	83	Klebsiella_pneumoniae_54788
1037911.3	Pseudomonas fluorescens A506	0	5962570	0	Pseudomonas_fluorescens_58263
1037915.3	Pseudomonas chlororaphis O6	1	6980251	0	Pseudomonas_chlororaphis_58080
1038844.18	Escherichia coli O104:H4 str. TY-2482	0	5442925	3	Escherichia_coli_58110
1038858.3	Azorhizobium doebereinerae UFLA1-100	1	5808702	103	Azorhizobium_doebereinerae_58394
1038859.3	Bradyrhizobium elkanii WSM1741	1	7950920	69	Bradyrhizobium_elkanii_58395
1038860.3	Bradyrhizobium elkanii WSM2783	1	9893133	213	Bradyrhizobium_elkanii_58396
1038861.3	Bradyrhizobium japonicum USDA 122	0	8969573	98	Bradyrhizobium_japonicum_56600
1038862.3	Bradyrhizobium japonicum USDA 124	1	8997136	124	Bradyrhizobium_japonicum_58397
1038863.3	Bradyrhizobium japonicum USDA 135	1	7686394	537	Bradyrhizobium_japonicum_58398
1038864.3	Bradyrhizobium japonicum USDA 4	0	8729787	95	Bradyrhizobium_japonicum_56075
1038865.3	Bradyrhizobium japonicum WSM1743	1	8333052	162	Bradyrhizobium_japonicum_58399
1038866.3	Bradyrhizobium japonicum WSM2793	1	8867532	82	Bradyrhizobium_japonicum_58400
1038867.3	Bradyrhizobium sp. WSM3983	1	8783699	72	Bradyrhizobium_sp_58401
1038869.3	Burkholderia mimosarum LMG 23256	0	8389769	257	Burkholderia_mimosarum_53632
1038870.3	Burkholderia mimosarum STM 3621	0	8608963	253	Burkholderia_mimosarum_53632
1038921.4	Pseudomonas chlororaphis subsp. aureofaciens 30-84	0	6665021	13	Pseudomonas_chlororaphis_57255
1038922.3	Pseudomonas fluorescens Q2-87	1	6367968	2	Pseudomonas_fluorescens_58402
1038923.3	Pseudomonas fluorescens Q8r1-96	1	6602611	0	Pseudomonas_brassicacearum_57978
1038924.3	Pseudomonas fluorescens SS101	0	6179543	0	Pseudomonas_fluorescens_58263
1038927.4	Escherichia coli O104:H4 str. GOS1	0	5282978	162	Escherichia_coli_58110
1038927.5	Escherichia coli O104:H4 str. GOS2	0	5275725	192	Escherichia_coli_58110
1038927.6	Escherichia coli O104:H4 str. H112180282	0	5249400	207	Escherichia_coli_58110
1038927.7	Escherichia coli O104:H4 str. H112180283	0	5260519	184	Escherichia_coli_58110
1038927.8	Escherichia coli O104:H4 str. H112180540	0	5265407	189	Escherichia_coli_58110
1038927.9	Escherichia coli O104:H4 str. C227-11	0	5501835	35	Escherichia_coli_58110
1040638.5	Escherichia coli O104:H4 str. LB226692	0	5394922	216	Escherichia_coli_58110
104087.3	Pseudomonas frederiksbergensis SI8	1	6570939	68	Pseudomonas_frederiksbergensis_58403
1040964.3	Lactobacillus ruminis SPM0211	0	2167540	10	Lactobacillus_ruminis_57020
1040978.3	Cupriavidus taiwanensis STM 6018	1	6541115	71	Cupriavidus_taiwanensis_55834
1040979.3	Cupriavidus taiwanensis STM 6070	1	6762962	101	Cupriavidus_taiwanensis_58404
1040980.3	Mesorhizobium ciceri CMG6	0	6908140	88	Mesorhizobium_ciceri_56634
1040981.3	Mesorhizobium ciceri WSM4083	1	6837312	44	Mesorhizobium_ciceri_58405
1040982.3	Mesorhizobium loti CJ3sym	1	7560638	70	Mesorhizobium_loti_58406
1040983.3	Mesorhizobium loti USDA 3471	1	7015596	54	Mesorhizobium_loti_58407
1040984.3	Mesorhizobium loti WSM1293	0	6936074	52	Mesorhizobium_ciceri_56634
1040985.3	Mesorhizobium sp. WSM2561	1	7032588	114	Mesorhizobium_sp_57412
1040986.3	Mesorhizobium sp. WSM3224	1	7095395	73	Mesorhizobium_sp_58408
1040987.3	Mesorhizobium sp. WSM3626	1	6280578	105	Mesorhizobium_sp_58409
1040988.3	Mesorhizobium sp. WSM4349	1	8286440	104	Mesorhizobium_sp_58410
104102.7	Acetobacter tropicalis	1	3746690	124	Acetobacter_tropicalis_58411
1041138.4	Rhizobium gallicum bv. gallicum R602sp	0	7219082	38	Rhizobium_leguminosarum_58270
1041139.4	Rhizobium giardinii bv. giardinii H152	1	6766049	166	Rhizobium_giardinii_58412
1041140.3	Rhizobium leguminosarum bv. phaseoli FA23	0	7544451	65	Rhizobium_leguminosarum_58129
1041141.4	Rhizobium leguminosarum bv. viciae 128C53	0	7609050	75	Rhizobium_leguminosarum_58270
1041142.3	Rhizobium leguminosarum bv. viciae GB30	0	7467270	77	Rhizobium_leguminosarum_57834
1041143.3	Rhizobium leguminosarum bv. viciae UPM1131	0	7226153	39	Rhizobium_leguminosarum_58171
1041144.3	Rhizobium leguminosarum bv. viciae UPM1137	0	7694001	53	Rhizobium_leguminosarum_58270
1041145.3	Rhizobium leguminosarum bv. viciae VF39	0	7644694	88	Rhizobium_leguminosarum_58129
1041146.3	Rhizobium sullae WSM1592	1	7525470	115	Rhizobium_sullae_58413
1041147.3	Rhizobium leucaenae USDA 9039	1	6663062	94	Rhizobium_leucaenae_58414
1041148.3	Sinorhizobium medicae DI28	0	6552569	103	Sinorhizobium_medicae_53134
1041149.3	Sinorhizobium medicae WSM1369	0	6390439	299	Sinorhizobium_medicae_53134
1041150.3	Sinorhizobium medicae WSM244	0	6647326	89	Sinorhizobium_medicae_53134
1041151.3	Sinorhizobium meliloti 4H41	1	6794021	46	Sinorhizobium_meliloti_58415
1041152.3	Sinorhizobium meliloti CIAM1775	0	6703541	108	Sinorhizobium_meliloti_58050
1041153.3	Sinorhizobium meliloti GVPV12	0	7067903	105	Sinorhizobium_meliloti_58050
1041154.3	Sinorhizobium meliloti Mlalz-1	0	6656476	98	Sinorhizobium_meliloti_58050
1041155.3	Sinorhizobium meliloti MVII-I	0	7258451	215	Sinorhizobium_meliloti_58050
1041156.3	Sinorhizobium meliloti RRl128	0	6885391	151	Sinorhizobium_meliloti_58050
1041157.3	Sinorhizobium meliloti WSM1022	0	6633277	123	Sinorhizobium_meliloti_58050
1041159.3	Sinorhizobium terangae WSM1721	1	6282133	67	Sinorhizobium_terangae_58416
1041504.3	Candidatus Arthromitus sp. SFB-rat-Yit	1	1515556	0	Arthromitus_sp_58417
1041521.3	Lactobacillus salivarius GJ-24	0	1994091	9	Lactobacillus_salivarius_56672
1041522.3	Mycobacterium colombiense CECT 3035	1	5573201	22	Mycobacterium_tuberculosis_57144
1041809.3	Candidatus Arthromitus sp. SFB-mouse-Yit	0	1586397	0	Arthromitus_sp_53052
1041826.3	Flavobacterium columnare ATCC 49512	1	3162865	0	Flavobacterium_columnare_58418
1042156.4	Clostridium sp. SY8519	1	2835737	0	Clostridium_sp_58419
1042163.3	Brevibacillus laterosporus LMG 15441	1	5146297	10	Brevibacillus_laterosporus_57324
1042326.3	Rhizobium sp. IBUN	0	6511685	98	Rhizobium_sp_56491
